start...
Finetuning mode
Load outputs/2023-03-21-09-45-01/trained_model/tetris_epoch2983_score41400.pt...
Epoch: 634 / 5000, Score: -800,  block: 50,  Reward: -0.8 Cleared lines: 5
Epoch: 635 / 5000, Score: -1300,  block: 31,  Reward: -1.0 Cleared lines: 0
Epoch: 636 / 5000, Score: 2900,  block: 112,  Reward: 1.1 Cleared lines: 32
Epoch: 637 / 5000, Score: 1900,  block: 99,  Reward: 0.6 Cleared lines: 24
Epoch: 638 / 5000, Score: 4200,  block: 119,  Reward: 2.4 Cleared lines: 33
Epoch: 639 / 5000, Score: 200,  block: 64,  Reward: -0.2 Cleared lines: 11
Epoch: 640 / 5000, Score: 4400,  block: 134,  Reward: 2.2 Cleared lines: 37
Epoch: 641 / 5000, Score: 3800,  block: 115,  Reward: 1.9 Cleared lines: 31
Epoch: 642 / 5000, Score: 12400,  block: 282,  Reward: 6.5 Cleared lines: 96
Epoch: 643 / 5000, Score: 2400,  block: 96,  Reward: 1.2 Cleared lines: 24
Epoch: 644 / 5000, Score: 6800,  block: 172,  Reward: 3.4 Cleared lines: 52
Epoch: 645 / 5000, Score: -1000,  block: 50,  Reward: -0.8 Cleared lines: 3
Epoch: 646 / 5000, Score: 4600,  block: 131,  Reward: 1.9 Cleared lines: 37
Epoch: 647 / 5000, Score: 2300,  block: 89,  Reward: 1.1 Cleared lines: 22
Epoch: 648 / 5000, Score: 700,  block: 64,  Reward: 0.4 Cleared lines: 10
Epoch: 649 / 5000, Score: -1300,  block: 35,  Reward: -1.0 Cleared lines: 0
Epoch: 650 / 5000, Score: 3100,  block: 114,  Reward: 1.5 Cleared lines: 31
Epoch: 651 / 5000, Score: 7000,  block: 162,  Reward: 3.8 Cleared lines: 51
Epoch: 652 / 5000, Score: 1600,  block: 87,  Reward: 0.4 Cleared lines: 23
Epoch: 653 / 5000, Score: 11900,  block: 218,  Reward: 6.6 Cleared lines: 71
Epoch: 654 / 5000, Score: 27500,  block: 474,  Reward: 16.2 Cleared lines: 173
Epoch: 655 / 5000, Score: 200,  block: 63,  Reward: -0.2 Cleared lines: 9
Epoch: 656 / 5000, Score: 15800,  block: 350,  Reward: 7.9 Cleared lines: 123
Epoch: 657 / 5000, Score: 5900,  block: 166,  Reward: 2.6 Cleared lines: 53
Epoch: 658 / 5000, Score: -600,  block: 47,  Reward: -0.7 Cleared lines: 3
Epoch: 659 / 5000, Score: 5300,  block: 129,  Reward: 2.7 Cleared lines: 36
Epoch: 660 / 5000, Score: -1100,  block: 44,  Reward: -0.9 Cleared lines: 2
Epoch: 661 / 5000, Score: -900,  block: 43,  Reward: -0.8 Cleared lines: 4
Epoch: 662 / 5000, Score: 400,  block: 72,  Reward: -0.2 Cleared lines: 13
Epoch: 663 / 5000, Score: 6900,  block: 165,  Reward: 3.4 Cleared lines: 52
Epoch: 664 / 5000, Score: 1600,  block: 107,  Reward: 0.5 Cleared lines: 26
Epoch: 665 / 5000, Score: 3800,  block: 142,  Reward: 1.5 Cleared lines: 43
Epoch: 666 / 5000, Score: 3800,  block: 147,  Reward: 1.5 Cleared lines: 44
Epoch: 667 / 5000, Score: 4800,  block: 131,  Reward: 2.0 Cleared lines: 37
Epoch: 668 / 5000, Score: 11500,  block: 261,  Reward: 5.7 Cleared lines: 88
Epoch: 669 / 5000, Score: 3300,  block: 105,  Reward: 1.6 Cleared lines: 25
Epoch: 670 / 5000, Score: 100,  block: 55,  Reward: -0.3 Cleared lines: 9
Epoch: 671 / 5000, Score: 500,  block: 68,  Reward: -0.1 Cleared lines: 13
Epoch: 672 / 5000, Score: 9500,  block: 194,  Reward: 5.4 Cleared lines: 62
Epoch: 673 / 5000, Score: 4100,  block: 128,  Reward: 1.7 Cleared lines: 36
Epoch: 674 / 5000, Score: 100,  block: 68,  Reward: -0.3 Cleared lines: 12
Epoch: 675 / 5000, Score: -800,  block: 50,  Reward: -0.8 Cleared lines: 4
Epoch: 676 / 5000, Score: 200,  block: 65,  Reward: -0.2 Cleared lines: 13
Epoch: 677 / 5000, Score: -500,  block: 53,  Reward: -0.6 Cleared lines: 8
Epoch: 678 / 5000, Score: 9200,  block: 212,  Reward: 4.9 Cleared lines: 68
Epoch: 679 / 5000, Score: 5800,  block: 135,  Reward: 3.6 Cleared lines: 40
Epoch: 680 / 5000, Score: 7200,  block: 170,  Reward: 3.9 Cleared lines: 52
Epoch: 681 / 5000, Score: 1700,  block: 95,  Reward: 0.5 Cleared lines: 23
Epoch: 682 / 5000, Score: 3300,  block: 103,  Reward: 1.6 Cleared lines: 25
Epoch: 683 / 5000, Score: -1300,  block: 35,  Reward: -1.0 Cleared lines: 0
Epoch: 684 / 5000, Score: -700,  block: 51,  Reward: -0.7 Cleared lines: 5
Epoch: 685 / 5000, Score: -1000,  block: 46,  Reward: -0.8 Cleared lines: 3
Epoch: 686 / 5000, Score: 1200,  block: 88,  Reward: 0.3 Cleared lines: 20
Epoch: 687 / 5000, Score: 2400,  block: 71,  Reward: 1.5 Cleared lines: 14
Epoch: 688 / 5000, Score: -400,  block: 50,  Reward: -0.6 Cleared lines: 8
Epoch: 689 / 5000, Score: -1000,  block: 46,  Reward: -0.8 Cleared lines: 3
Epoch: 690 / 5000, Score: 5000,  block: 124,  Reward: 2.9 Cleared lines: 38
Epoch: 691 / 5000, Score: -1300,  block: 38,  Reward: -1.0 Cleared lines: 0
Epoch: 692 / 5000, Score: -800,  block: 45,  Reward: -0.8 Cleared lines: 5
Epoch: 693 / 5000, Score: -1000,  block: 45,  Reward: -0.8 Cleared lines: 3
Epoch: 694 / 5000, Score: 10500,  block: 261,  Reward: 4.9 Cleared lines: 90
Epoch: 695 / 5000, Score: 8700,  block: 181,  Reward: 5.0 Cleared lines: 60
Epoch: 696 / 5000, Score: 3800,  block: 126,  Reward: 1.9 Cleared lines: 33
Epoch: 697 / 5000, Score: 7900,  block: 150,  Reward: 4.6 Cleared lines: 45
Epoch: 698 / 5000, Score: 2900,  block: 88,  Reward: 1.8 Cleared lines: 20
Epoch: 699 / 5000, Score: 800,  block: 82,  Reward: 0.1 Cleared lines: 17
Epoch: 700 / 5000, Score: -1100,  block: 45,  Reward: -0.9 Cleared lines: 2
Epoch: 701 / 5000, Score: 5300,  block: 158,  Reward: 2.6 Cleared lines: 47
Epoch: 702 / 5000, Score: 8600,  block: 186,  Reward: 4.6 Cleared lines: 62
Epoch: 703 / 5000, Score: 15900,  block: 293,  Reward: 8.3 Cleared lines: 103
Epoch: 704 / 5000, Score: 7200,  block: 170,  Reward: 3.9 Cleared lines: 55
Epoch: 705 / 5000, Score: 1500,  block: 78,  Reward: 0.4 Cleared lines: 16
Epoch: 706 / 5000, Score: 800,  block: 77,  Reward: 0.1 Cleared lines: 15
Epoch: 707 / 5000, Score: 7200,  block: 178,  Reward: 3.9 Cleared lines: 55
Epoch: 708 / 5000, Score: 15400,  block: 310,  Reward: 7.7 Cleared lines: 108
Epoch: 709 / 5000, Score: 2100,  block: 107,  Reward: 0.7 Cleared lines: 26
Epoch: 710 / 5000, Score: 3000,  block: 115,  Reward: 1.1 Cleared lines: 32
Epoch: 711 / 5000, Score: 8100,  block: 215,  Reward: 4.0 Cleared lines: 68
Epoch: 712 / 5000, Score: 11100,  block: 245,  Reward: 5.9 Cleared lines: 81
Epoch: 713 / 5000, Score: -100,  block: 57,  Reward: -0.4 Cleared lines: 8
Epoch: 714 / 5000, Score: -900,  block: 51,  Reward: -0.8 Cleared lines: 4
Epoch: 715 / 5000, Score: 12100,  block: 280,  Reward: 6.0 Cleared lines: 98
Epoch: 716 / 5000, Score: -1300,  block: 38,  Reward: -1.0 Cleared lines: 0
Epoch: 717 / 5000, Score: 1900,  block: 86,  Reward: 1.0 Cleared lines: 17
Epoch: 718 / 5000, Score: 7200,  block: 208,  Reward: 3.2 Cleared lines: 68
Epoch: 719 / 5000, Score: -1200,  block: 43,  Reward: -0.9 Cleared lines: 1
Epoch: 720 / 5000, Score: 2900,  block: 95,  Reward: 1.4 Cleared lines: 27
Epoch: 721 / 5000, Score: -1000,  block: 44,  Reward: -0.8 Cleared lines: 3
Epoch: 722 / 5000, Score: 6900,  block: 151,  Reward: 4.1 Cleared lines: 48
Epoch: 723 / 5000, Score: 700,  block: 75,  Reward: 0.0 Cleared lines: 16
Epoch: 724 / 5000, Score: -500,  block: 55,  Reward: -0.6 Cleared lines: 7
Epoch: 725 / 5000, Score: -1300,  block: 32,  Reward: -1.0 Cleared lines: 0
Epoch: 726 / 5000, Score: -900,  block: 49,  Reward: -0.8 Cleared lines: 4
Epoch: 727 / 5000, Score: -100,  block: 60,  Reward: -0.4 Cleared lines: 11
Epoch: 728 / 5000, Score: 4500,  block: 150,  Reward: 1.9 Cleared lines: 46
Epoch: 729 / 5000, Score: -200,  block: 58,  Reward: -0.5 Cleared lines: 9
Epoch: 730 / 5000, Score: 2900,  block: 113,  Reward: 1.1 Cleared lines: 30
Epoch: 731 / 5000, Score: -900,  block: 45,  Reward: -0.8 Cleared lines: 3
Epoch: 732 / 5000, Score: 6900,  block: 180,  Reward: 3.1 Cleared lines: 58
Epoch: 733 / 5000, Score: 1500,  block: 90,  Reward: 0.4 Cleared lines: 21
Epoch: 734 / 5000, Score: 0,  block: 60,  Reward: -0.3 Cleared lines: 10
Epoch: 735 / 5000, Score: 1700,  block: 110,  Reward: 0.5 Cleared lines: 27
Epoch: 736 / 5000, Score: 7300,  block: 136,  Reward: 4.7 Cleared lines: 40
Epoch: 737 / 5000, Score: 13500,  block: 244,  Reward: 7.1 Cleared lines: 83
Epoch: 738 / 5000, Score: 1300,  block: 79,  Reward: 0.3 Cleared lines: 16
Epoch: 739 / 5000, Score: 7200,  block: 207,  Reward: 3.2 Cleared lines: 68
Epoch: 740 / 5000, Score: 4300,  block: 142,  Reward: 1.8 Cleared lines: 40
Epoch: 741 / 5000, Score: 1100,  block: 70,  Reward: 0.6 Cleared lines: 11
Epoch: 742 / 5000, Score: -500,  block: 52,  Reward: -0.6 Cleared lines: 6
Epoch: 743 / 5000, Score: -1200,  block: 40,  Reward: -0.9 Cleared lines: 1
Epoch: 744 / 5000, Score: -1300,  block: 36,  Reward: -1.0 Cleared lines: 0
Epoch: 745 / 5000, Score: -1300,  block: 35,  Reward: -1.0 Cleared lines: 0
Epoch: 746 / 5000, Score: 5600,  block: 154,  Reward: 2.4 Cleared lines: 52
Epoch: 747 / 5000, Score: 9300,  block: 203,  Reward: 5.3 Cleared lines: 65
Epoch: 748 / 5000, Score: 4500,  block: 138,  Reward: 1.9 Cleared lines: 40
Epoch: 749 / 5000, Score: 1200,  block: 86,  Reward: 0.2 Cleared lines: 19
Epoch: 750 / 5000, Score: 12600,  block: 251,  Reward: 7.0 Cleared lines: 85
Epoch: 751 / 5000, Score: 5000,  block: 146,  Reward: 2.5 Cleared lines: 43
Epoch: 752 / 5000, Score: -1100,  block: 47,  Reward: -0.9 Cleared lines: 2
Epoch: 753 / 5000, Score: 3000,  block: 116,  Reward: 1.1 Cleared lines: 31
Epoch: 754 / 5000, Score: -1300,  block: 39,  Reward: -1.0 Cleared lines: 0
Epoch: 755 / 5000, Score: 8600,  block: 219,  Reward: 4.3 Cleared lines: 70
Epoch: 756 / 5000, Score: 400,  block: 72,  Reward: -0.1 Cleared lines: 14
Epoch: 757 / 5000, Score: 6100,  block: 155,  Reward: 3.0 Cleared lines: 48
Epoch: 758 / 5000, Score: -200,  block: 59,  Reward: -0.4 Cleared lines: 9
Epoch: 759 / 5000, Score: -900,  block: 49,  Reward: -0.8 Cleared lines: 4
Epoch: 760 / 5000, Score: 700,  block: 63,  Reward: 0.0 Cleared lines: 11
Epoch: 761 / 5000, Score: 1300,  block: 76,  Reward: 0.3 Cleared lines: 16
Epoch: 762 / 5000, Score: 6000,  block: 154,  Reward: 3.3 Cleared lines: 46
Epoch: 763 / 5000, Score: 200,  block: 61,  Reward: -0.2 Cleared lines: 13
Epoch: 764 / 5000, Score: 8500,  block: 188,  Reward: 4.2 Cleared lines: 62
Epoch: 765 / 5000, Score: 900,  block: 64,  Reward: 0.1 Cleared lines: 15
Epoch: 766 / 5000, Score: 700,  block: 67,  Reward: 0.4 Cleared lines: 11
Epoch: 767 / 5000, Score: 3300,  block: 100,  Reward: 2.0 Cleared lines: 25
Epoch: 768 / 5000, Score: 3800,  block: 103,  Reward: 2.2 Cleared lines: 26
Epoch: 769 / 5000, Score: 4900,  block: 158,  Reward: 2.1 Cleared lines: 48
Epoch: 770 / 5000, Score: 6200,  block: 159,  Reward: 3.4 Cleared lines: 48
Epoch: 771 / 5000, Score: 4700,  block: 122,  Reward: 2.7 Cleared lines: 33
Epoch: 772 / 5000, Score: 300,  block: 61,  Reward: -0.2 Cleared lines: 9
Epoch: 773 / 5000, Score: 2100,  block: 105,  Reward: 0.7 Cleared lines: 27
Epoch: 774 / 5000, Score: 1300,  block: 68,  Reward: 0.3 Cleared lines: 17
Epoch: 775 / 5000, Score: 13700,  block: 303,  Reward: 7.2 Cleared lines: 103
Epoch: 776 / 5000, Score: 3500,  block: 115,  Reward: 1.7 Cleared lines: 29
Epoch: 777 / 5000, Score: 3700,  block: 108,  Reward: 2.2 Cleared lines: 27
Epoch: 778 / 5000, Score: 2900,  block: 100,  Reward: 1.8 Cleared lines: 23
Epoch: 779 / 5000, Score: 8300,  block: 226,  Reward: 3.8 Cleared lines: 75
Epoch: 780 / 5000, Score: 1400,  block: 69,  Reward: 0.7 Cleared lines: 13
Epoch: 781 / 5000, Score: -1300,  block: 37,  Reward: -1.0 Cleared lines: 0
Epoch: 782 / 5000, Score: 3500,  block: 116,  Reward: 1.7 Cleared lines: 30
Epoch: 783 / 5000, Score: 1900,  block: 99,  Reward: 0.6 Cleared lines: 23
Epoch: 784 / 5000, Score: 3600,  block: 133,  Reward: 1.4 Cleared lines: 37
Epoch: 785 / 5000, Score: -1200,  block: 42,  Reward: -0.9 Cleared lines: 1
Epoch: 786 / 5000, Score: 3300,  block: 117,  Reward: 1.3 Cleared lines: 36
Epoch: 787 / 5000, Score: 3600,  block: 117,  Reward: 1.8 Cleared lines: 31
Epoch: 788 / 5000, Score: 7300,  block: 168,  Reward: 4.0 Cleared lines: 52
Epoch: 789 / 5000, Score: 400,  block: 65,  Reward: -0.2 Cleared lines: 11
Epoch: 790 / 5000, Score: 8600,  block: 181,  Reward: 4.6 Cleared lines: 58
Epoch: 791 / 5000, Score: 6200,  block: 162,  Reward: 3.1 Cleared lines: 49
Epoch: 792 / 5000, Score: 8100,  block: 164,  Reward: 4.8 Cleared lines: 51
Epoch: 793 / 5000, Score: 13000,  block: 271,  Reward: 7.2 Cleared lines: 94
Epoch: 794 / 5000, Score: 1400,  block: 72,  Reward: 0.7 Cleared lines: 16
Epoch: 795 / 5000, Score: 5800,  block: 147,  Reward: 2.9 Cleared lines: 45
Epoch: 796 / 5000, Score: 8900,  block: 170,  Reward: 5.8 Cleared lines: 53
Epoch: 797 / 5000, Score: 200,  block: 68,  Reward: -0.2 Cleared lines: 12
Epoch: 798 / 5000, Score: 11500,  block: 247,  Reward: 6.4 Cleared lines: 83
Epoch: 799 / 5000, Score: -300,  block: 53,  Reward: -0.5 Cleared lines: 5
Epoch: 800 / 5000, Score: -400,  block: 65,  Reward: -0.6 Cleared lines: 9
Epoch: 801 / 5000, Score: 4200,  block: 135,  Reward: 2.1 Cleared lines: 38
Epoch: 802 / 5000, Score: 1700,  block: 75,  Reward: 0.8 Cleared lines: 13
Epoch: 803 / 5000, Score: 8700,  block: 209,  Reward: 4.3 Cleared lines: 69
Epoch: 804 / 5000, Score: 15600,  block: 309,  Reward: 8.5 Cleared lines: 108
Epoch: 805 / 5000, Score: 2200,  block: 103,  Reward: 0.8 Cleared lines: 25
Epoch: 806 / 5000, Score: 8900,  block: 199,  Reward: 4.4 Cleared lines: 65
Epoch: 807 / 5000, Score: 21100,  block: 425,  Reward: 10.9 Cleared lines: 155
Epoch: 808 / 5000, Score: 8200,  block: 188,  Reward: 4.4 Cleared lines: 59
Epoch: 809 / 5000, Score: 5100,  block: 126,  Reward: 3.2 Cleared lines: 35
Epoch: 810 / 5000, Score: 800,  block: 82,  Reward: 0.1 Cleared lines: 15
Epoch: 811 / 5000, Score: 21500,  block: 418,  Reward: 11.5 Cleared lines: 151
Epoch: 812 / 5000, Score: 800,  block: 56,  Reward: 0.4 Cleared lines: 8
Epoch: 813 / 5000, Score: -1300,  block: 39,  Reward: -1.0 Cleared lines: 0
Epoch: 814 / 5000, Score: 5900,  block: 167,  Reward: 2.9 Cleared lines: 51
Epoch: 815 / 5000, Score: -1300,  block: 32,  Reward: -1.0 Cleared lines: 0
Epoch: 816 / 5000, Score: 9800,  block: 166,  Reward: 5.9 Cleared lines: 56
Epoch: 817 / 5000, Score: 6800,  block: 113,  Reward: 4.4 Cleared lines: 31
Epoch: 818 / 5000, Score: 13600,  block: 257,  Reward: 7.5 Cleared lines: 86
Epoch: 819 / 5000, Score: 800,  block: 56,  Reward: 0.1 Cleared lines: 13
Epoch: 820 / 5000, Score: 4500,  block: 132,  Reward: 2.2 Cleared lines: 38
Epoch: 821 / 5000, Score: 1200,  block: 70,  Reward: 0.6 Cleared lines: 14
Epoch: 822 / 5000, Score: 2900,  block: 102,  Reward: 1.4 Cleared lines: 26
Epoch: 823 / 5000, Score: 2000,  block: 79,  Reward: 1.0 Cleared lines: 18
Epoch: 824 / 5000, Score: 3500,  block: 120,  Reward: 1.7 Cleared lines: 34
Epoch: 825 / 5000, Score: -1100,  block: 44,  Reward: -0.9 Cleared lines: 2
Epoch: 826 / 5000, Score: 3300,  block: 132,  Reward: 1.3 Cleared lines: 37
Epoch: 827 / 5000, Score: 7400,  block: 173,  Reward: 4.0 Cleared lines: 56
Epoch: 828 / 5000, Score: -1300,  block: 35,  Reward: -1.0 Cleared lines: 0
Epoch: 829 / 5000, Score: 4600,  block: 140,  Reward: 2.3 Cleared lines: 41
Epoch: 830 / 5000, Score: 200,  block: 50,  Reward: 0.1 Cleared lines: 6
Epoch: 831 / 5000, Score: 1500,  block: 93,  Reward: 0.4 Cleared lines: 22
Epoch: 832 / 5000, Score: 6300,  block: 126,  Reward: 3.8 Cleared lines: 38
Epoch: 833 / 5000, Score: 4700,  block: 136,  Reward: 2.4 Cleared lines: 39
Epoch: 834 / 5000, Score: -1300,  block: 32,  Reward: -1.0 Cleared lines: 0
Epoch: 835 / 5000, Score: -200,  block: 51,  Reward: -0.5 Cleared lines: 6
Epoch: 836 / 5000, Score: 9300,  block: 148,  Reward: 6.0 Cleared lines: 44
Epoch: 837 / 5000, Score: 7900,  block: 198,  Reward: 3.6 Cleared lines: 63
Epoch: 838 / 5000, Score: -1300,  block: 37,  Reward: -1.0 Cleared lines: 0
Epoch: 839 / 5000, Score: -600,  block: 43,  Reward: -0.7 Cleared lines: 3
Epoch: 840 / 5000, Score: -900,  block: 51,  Reward: -0.8 Cleared lines: 3
Epoch: 841 / 5000, Score: 4300,  block: 158,  Reward: 1.8 Cleared lines: 49
Epoch: 842 / 5000, Score: 2800,  block: 110,  Reward: 1.4 Cleared lines: 28
Epoch: 843 / 5000, Score: 500,  block: 58,  Reward: -0.1 Cleared lines: 10
Epoch: 844 / 5000, Score: -1300,  block: 39,  Reward: -1.0 Cleared lines: 0
Epoch: 845 / 5000, Score: -1300,  block: 36,  Reward: -1.0 Cleared lines: 0
Epoch: 846 / 5000, Score: 1100,  block: 89,  Reward: 0.2 Cleared lines: 19
Epoch: 847 / 5000, Score: 14400,  block: 286,  Reward: 7.9 Cleared lines: 100
Epoch: 848 / 5000, Score: 6500,  block: 171,  Reward: 3.2 Cleared lines: 53
Epoch: 849 / 5000, Score: 4600,  block: 126,  Reward: 2.3 Cleared lines: 34
Epoch: 850 / 5000, Score: 3900,  block: 120,  Reward: 1.9 Cleared lines: 32
Epoch: 851 / 5000, Score: -500,  block: 57,  Reward: -0.6 Cleared lines: 8
Epoch: 852 / 5000, Score: 4600,  block: 123,  Reward: 2.3 Cleared lines: 35
Epoch: 853 / 5000, Score: 5000,  block: 158,  Reward: 2.5 Cleared lines: 47
Epoch: 854 / 5000, Score: -1300,  block: 36,  Reward: -1.0 Cleared lines: 0
Epoch: 855 / 5000, Score: 7600,  block: 189,  Reward: 4.1 Cleared lines: 61
Epoch: 856 / 5000, Score: -1300,  block: 32,  Reward: -1.0 Cleared lines: 0
Epoch: 857 / 5000, Score: 800,  block: 75,  Reward: 0.1 Cleared lines: 14
Epoch: 858 / 5000, Score: 1400,  block: 91,  Reward: 0.4 Cleared lines: 21
Epoch: 859 / 5000, Score: 4700,  block: 153,  Reward: 2.0 Cleared lines: 46
Epoch: 860 / 5000, Score: 4000,  block: 117,  Reward: 2.0 Cleared lines: 33
Epoch: 861 / 5000, Score: 1100,  block: 83,  Reward: 0.2 Cleared lines: 17
Epoch: 862 / 5000, Score: 14700,  block: 288,  Reward: 8.0 Cleared lines: 99
Epoch: 863 / 5000, Score: -700,  block: 51,  Reward: -0.7 Cleared lines: 4
Epoch: 864 / 5000, Score: 7800,  block: 198,  Reward: 3.9 Cleared lines: 62
Epoch: 865 / 5000, Score: -600,  block: 49,  Reward: -0.6 Cleared lines: 6
Epoch: 866 / 5000, Score: -500,  block: 58,  Reward: -0.6 Cleared lines: 6
Epoch: 867 / 5000, Score: 3400,  block: 119,  Reward: 1.7 Cleared lines: 32
Epoch: 868 / 5000, Score: 4300,  block: 118,  Reward: 2.5 Cleared lines: 32
Epoch: 869 / 5000, Score: -1300,  block: 31,  Reward: -1.0 Cleared lines: 0
Epoch: 870 / 5000, Score: 13400,  block: 278,  Reward: 7.4 Cleared lines: 96
Epoch: 871 / 5000, Score: 900,  block: 68,  Reward: 0.1 Cleared lines: 12
Epoch: 872 / 5000, Score: 1100,  block: 75,  Reward: 0.5 Cleared lines: 15
Epoch: 873 / 5000, Score: 3000,  block: 105,  Reward: 1.5 Cleared lines: 28
Epoch: 874 / 5000, Score: 8400,  block: 190,  Reward: 4.9 Cleared lines: 59
Epoch: 875 / 5000, Score: 0,  block: 58,  Reward: -0.3 Cleared lines: 8
Epoch: 876 / 5000, Score: 9800,  block: 215,  Reward: 5.2 Cleared lines: 70
Epoch: 877 / 5000, Score: 1900,  block: 91,  Reward: 0.9 Cleared lines: 19
Epoch: 878 / 5000, Score: 900,  block: 85,  Reward: 0.1 Cleared lines: 17
Epoch: 879 / 5000, Score: 7000,  block: 195,  Reward: 3.5 Cleared lines: 63
Epoch: 880 / 5000, Score: 2400,  block: 104,  Reward: 1.2 Cleared lines: 26
Epoch: 881 / 5000, Score: 4100,  block: 120,  Reward: 2.0 Cleared lines: 34
Epoch: 882 / 5000, Score: 5300,  block: 137,  Reward: 2.6 Cleared lines: 39
Epoch: 883 / 5000, Score: 3600,  block: 134,  Reward: 1.5 Cleared lines: 36
Epoch: 884 / 5000, Score: 17700,  block: 375,  Reward: 8.8 Cleared lines: 134
Epoch: 885 / 5000, Score: 8900,  block: 175,  Reward: 5.5 Cleared lines: 56
Epoch: 886 / 5000, Score: 300,  block: 57,  Reward: -0.2 Cleared lines: 11
Epoch: 887 / 5000, Score: -1300,  block: 30,  Reward: -1.0 Cleared lines: 0
Epoch: 888 / 5000, Score: 3000,  block: 69,  Reward: 1.8 Cleared lines: 19
Epoch: 889 / 5000, Score: -1300,  block: 38,  Reward: -1.0 Cleared lines: 0
Epoch: 890 / 5000, Score: -1300,  block: 44,  Reward: -1.0 Cleared lines: 0
Epoch: 891 / 5000, Score: 2300,  block: 88,  Reward: 1.1 Cleared lines: 22
Epoch: 892 / 5000, Score: 3900,  block: 142,  Reward: 2.0 Cleared lines: 40
Epoch: 893 / 5000, Score: 1700,  block: 74,  Reward: 0.9 Cleared lines: 13
Epoch: 894 / 5000, Score: 1100,  block: 80,  Reward: 0.2 Cleared lines: 15
Epoch: 895 / 5000, Score: 6100,  block: 135,  Reward: 3.7 Cleared lines: 38
Epoch: 896 / 5000, Score: 11200,  block: 257,  Reward: 5.9 Cleared lines: 87
Epoch: 897 / 5000, Score: 0,  block: 58,  Reward: -0.4 Cleared lines: 8
Epoch: 898 / 5000, Score: 2900,  block: 107,  Reward: 1.1 Cleared lines: 27
Epoch: 899 / 5000, Score: -1300,  block: 33,  Reward: -1.0 Cleared lines: 0
Epoch: 900 / 5000, Score: -1300,  block: 43,  Reward: -1.0 Cleared lines: 0
Epoch: 901 / 5000, Score: 5000,  block: 133,  Reward: 2.8 Cleared lines: 38
Epoch: 902 / 5000, Score: 1300,  block: 95,  Reward: 0.3 Cleared lines: 22
Epoch: 903 / 5000, Score: 16100,  block: 313,  Reward: 9.5 Cleared lines: 110
Epoch: 904 / 5000, Score: 11100,  block: 279,  Reward: 5.9 Cleared lines: 95
Epoch: 905 / 5000, Score: -400,  block: 50,  Reward: -0.6 Cleared lines: 7
Epoch: 906 / 5000, Score: -800,  block: 48,  Reward: -0.8 Cleared lines: 4
Epoch: 907 / 5000, Score: -1300,  block: 33,  Reward: -1.0 Cleared lines: 0
Epoch: 908 / 5000, Score: -1300,  block: 36,  Reward: -1.0 Cleared lines: 0
Epoch: 909 / 5000, Score: 5500,  block: 147,  Reward: 3.1 Cleared lines: 45
Epoch: 910 / 5000, Score: 3100,  block: 113,  Reward: 1.2 Cleared lines: 28
Epoch: 911 / 5000, Score: 9200,  block: 226,  Reward: 4.9 Cleared lines: 75
Epoch: 912 / 5000, Score: -100,  block: 51,  Reward: -0.4 Cleared lines: 8
Epoch: 913 / 5000, Score: 3500,  block: 108,  Reward: 1.7 Cleared lines: 28
Epoch: 914 / 5000, Score: 4300,  block: 120,  Reward: 2.1 Cleared lines: 34
Epoch: 915 / 5000, Score: 4000,  block: 119,  Reward: 2.0 Cleared lines: 34
Epoch: 916 / 5000, Score: -1000,  block: 38,  Reward: -0.8 Cleared lines: 2
Epoch: 917 / 5000, Score: 1300,  block: 78,  Reward: 0.3 Cleared lines: 20
Epoch: 918 / 5000, Score: 2200,  block: 104,  Reward: 0.8 Cleared lines: 26
Epoch: 919 / 5000, Score: -1200,  block: 35,  Reward: -0.9 Cleared lines: 1
Epoch: 920 / 5000, Score: -1200,  block: 33,  Reward: -0.9 Cleared lines: 1
Epoch: 921 / 5000, Score: 1700,  block: 71,  Reward: 1.2 Cleared lines: 12
Epoch: 922 / 5000, Score: 4600,  block: 115,  Reward: 2.7 Cleared lines: 30
Epoch: 923 / 5000, Score: 6200,  block: 191,  Reward: 2.7 Cleared lines: 61
Epoch: 924 / 5000, Score: -1100,  block: 47,  Reward: -0.9 Cleared lines: 2
Epoch: 925 / 5000, Score: 4400,  block: 118,  Reward: 2.2 Cleared lines: 33
Epoch: 926 / 5000, Score: 5000,  block: 134,  Reward: 2.9 Cleared lines: 39
Epoch: 927 / 5000, Score: -900,  block: 44,  Reward: -0.8 Cleared lines: 3
Epoch: 928 / 5000, Score: 1700,  block: 83,  Reward: 0.5 Cleared lines: 19
Epoch: 929 / 5000, Score: 500,  block: 59,  Reward: 0.2 Cleared lines: 8
Epoch: 930 / 5000, Score: -1300,  block: 36,  Reward: -1.0 Cleared lines: 0
Epoch: 931 / 5000, Score: 2000,  block: 86,  Reward: 1.0 Cleared lines: 20
Epoch: 932 / 5000, Score: 3200,  block: 99,  Reward: 1.9 Cleared lines: 24
Epoch: 933 / 5000, Score: 5600,  block: 143,  Reward: 3.1 Cleared lines: 42
Epoch: 934 / 5000, Score: 2000,  block: 82,  Reward: 1.0 Cleared lines: 22
Epoch: 935 / 5000, Score: 800,  block: 80,  Reward: 0.1 Cleared lines: 16
Epoch: 936 / 5000, Score: 4700,  block: 141,  Reward: 2.0 Cleared lines: 40
Epoch: 937 / 5000, Score: -900,  block: 49,  Reward: -0.8 Cleared lines: 3
